Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0000778	gzPodHuml1.cds-transcripts	n3	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_011890-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_011891-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_013212-T1
OG0000778	gzPodHuml1.cds-transcripts	n4	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_011891-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_013212-T1
OG0000779	gzPodHuml1.cds-transcripts	n0	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_13725-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_13818-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13729-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012128-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13699-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13820-T1
OG0000779	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_13818-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_13729-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012128-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13699-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13820-T1
OG0000779	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_13729-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012128-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_13699-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_13820-T1
OG0000779	gzPodHuml1.cds-transcripts	n3	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_13729-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012128-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_13699-T1
OG0000779	gzPodHuml1.cds-transcripts	n4	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_13729-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_012128-T1
OG0000780	gzPodHuml1.cds-transcripts	n0	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_012970-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_012984-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012978-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012969-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012729-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012985-T1
OG0000780	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_012984-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_012978-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012969-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012729-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012985-T1
OG0000780	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_012978-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012969-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012729-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_012985-T1
OG0000780	gzPodHuml1.cds-transcripts	n3	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_012978-T1, gzPodHuml1_cds-transcripts_GZPOHU1EN_012969-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_012729-T1
OG0000780	gzPodHuml1.cds-transcripts	n4	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_012978-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_012969-T1
OG0000781	gzUmbRama1.cds-transcripts	n1	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_002949-T3	gzUmbRama1_cds-transcripts_GZUMRA1EN_002949-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_002949-T2
OG0000781	gzUmbRama1.cds-transcripts	n2	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_002949-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_002949-T2
OG0000781	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_000190-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_000190-T1
OG0000782	N3	n1	1.0	Non-Terminal: STRIDE	gzUmbIsab1_cds-transcripts_GZUMIS1EN_000778-T1, gzUmbVina1_cds-transcripts_GZUMVI1EN_003289-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_006898-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_008605-T1
OG0000782	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_003386-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_003385-T1
OG0000783	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T3	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T4
OG0000783	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T4
OG0000783	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001209-T4
OG0000784	gzUmbVina1.cds-transcripts	n2	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T2	gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T1, gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T3, gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T4
OG0000784	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T3, gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T4
OG0000784	gzUmbVina1.cds-transcripts	n4	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T3	gzUmbVina1_cds-transcripts_GZUMVI1EN_009125-T4
OG0000785	gzUmbRama1.cds-transcripts	n1	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_003671-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_007072-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_003672-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_007071-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_005913-T1
OG0000785	gzUmbRama1.cds-transcripts	n2	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_007072-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_003672-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_007071-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_005913-T1
OG0000785	gzUmbRama1.cds-transcripts	n3	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_003672-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_007071-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_005913-T1
OG0000785	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_007071-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_005913-T1
OG0000786	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001693-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001693-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_001693-T3
OG0000786	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001693-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_001693-T3
OG0000786	gzUmbVina1.cds-transcripts	n4	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_009266-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_009266-T2
OG0000787	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002132-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002133-T1
OG0000787	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_001397-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_001398-T1
OG0000787	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_000258-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_000259-T1
OG0000788	gzUmbVina1.cds-transcripts	n2	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_005601-T2	gzUmbVina1_cds-transcripts_GZUMVI1EN_005601-T1
OG0000788	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002216-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002216-T3	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002216-T1
OG0000788	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002216-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002216-T3
OG0000789	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002280-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002280-T1
OG0000789	gzUmbRama1.cds-transcripts	n3	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_007423-T3, gzUmbRama1_cds-transcripts_GZUMRA1EN_007423-T2	gzUmbRama1_cds-transcripts_GZUMRA1EN_007423-T1
OG0000789	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_007423-T3	gzUmbRama1_cds-transcripts_GZUMRA1EN_007423-T2
OG0000790	gzUmbVina1.cds-transcripts	n2	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_001987-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_001987-T2
OG0000790	gzUmbRama1.cds-transcripts	n3	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_003866-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_003866-T2	gzUmbRama1_cds-transcripts_GZUMRA1EN_003866-T3
OG0000790	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_003866-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_003866-T2
OG0000791	gzUmbIsab1.cds-transcripts	n0	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T4	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T5, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T3, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_009520-T1
OG0000791	gzUmbIsab1.cds-transcripts	n1	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T5, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T3, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_009520-T1
OG0000791	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T5, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T3	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T2
OG0000791	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T5	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T3
OG0000791	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002709-T3
OG0000792	gzUmbRama1.cds-transcripts	n1	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_002630-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_002631-T1
OG0000792	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_004915-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_004916-T1
OG0000792	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002786-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_002787-T1
OG0000793	gzUmbRama1.cds-transcripts	n1	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_002741-T2, gzUmbRama1_cds-transcripts_GZUMRA1EN_002741-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_002744-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_002742-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_002745-T1
OG0000793	gzUmbRama1.cds-transcripts	n2	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_002741-T2, gzUmbRama1_cds-transcripts_GZUMRA1EN_002741-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_002744-T1, gzUmbRama1_cds-transcripts_GZUMRA1EN_002742-T1
OG0000793	gzUmbRama1.cds-transcripts	n3	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_002741-T2	gzUmbRama1_cds-transcripts_GZUMRA1EN_002741-T1
OG0000793	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_002744-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_002742-T1
OG0000794	N3	n1	1.0	Non-Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_004120-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003124-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003123-T1, gzUmbVina1_cds-transcripts_GZUMVI1EN_007614-T1, gzUmbVina1_cds-transcripts_GZUMVI1EN_007614-T2
OG0000794	gzUmbVina1.cds-transcripts	n4	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_007614-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_007614-T2
OG0000795	gzUmbVina1.cds-transcripts	n2	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_000095-T2	gzUmbVina1_cds-transcripts_GZUMVI1EN_000095-T1
OG0000795	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003246-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003246-T1
OG0000795	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_006137-T2	gzUmbRama1_cds-transcripts_GZUMRA1EN_006137-T1
OG0000796	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003314-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003314-T1
OG0000796	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_003118-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_003118-T2, gzUmbVina1_cds-transcripts_GZUMVI1EN_003118-T3
OG0000796	gzUmbVina1.cds-transcripts	n4	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_003118-T2	gzUmbVina1_cds-transcripts_GZUMVI1EN_003118-T3
OG0000797	gzUmbRama1.cds-transcripts	n1	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_007905-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_007905-T2, gzUmbRama1_cds-transcripts_GZUMRA1EN_007905-T3
OG0000797	gzUmbRama1.cds-transcripts	n2	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_007905-T2	gzUmbRama1_cds-transcripts_GZUMRA1EN_007905-T3
OG0000797	gzUmbVina1.cds-transcripts	n4	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_003123-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_003123-T2
OG0000798	gzUmbVina1.cds-transcripts	n2	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_008344-T2, gzUmbVina1_cds-transcripts_GZUMVI1EN_008344-T3	gzUmbVina1_cds-transcripts_GZUMVI1EN_008344-T1
OG0000798	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_008344-T2	gzUmbVina1_cds-transcripts_GZUMVI1EN_008344-T3
OG0000798	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003443-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_009467-T1
OG0000799	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003499-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_008011-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_008010-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_008008-T1
OG0000799	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_008011-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_008010-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_008008-T1
OG0000799	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_008010-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_008008-T1
OG0000800	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003726-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003726-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003726-T3
OG0000800	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003726-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003726-T2
OG0000800	gzUmbVina1.cds-transcripts	n4	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_002275-T2	gzUmbVina1_cds-transcripts_GZUMVI1EN_002275-T1
OG0000801	gzUmbIsab1.cds-transcripts	n0	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T6, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T3, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T4, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T5
OG0000801	gzUmbIsab1.cds-transcripts	n1	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T6, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T3	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T4, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T5
OG0000801	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T6	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T3
OG0000801	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T4	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T5
OG0000801	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_003847-T5
OG0000802	gzUmbIsab1.cds-transcripts	n0	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T4	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T6, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T5, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T3
OG0000802	gzUmbIsab1.cds-transcripts	n1	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T6	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T5, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T3
OG0000802	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T6
OG0000802	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T5, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T3
OG0000802	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T5	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004005-T3
OG0000803	gzUmbRama1.cds-transcripts	n1	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_003217-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_003217-T2
OG0000803	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_003436-T3	gzUmbVina1_cds-transcripts_GZUMVI1EN_003436-T1, gzUmbVina1_cds-transcripts_GZUMVI1EN_003436-T2
OG0000803	gzUmbVina1.cds-transcripts	n4	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_003436-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_003436-T2
OG0000804	gzUmbIsab1.cds-transcripts	n0	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T4	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T2, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T5, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T3, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T6
OG0000804	gzUmbIsab1.cds-transcripts	n1	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T5, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T3, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T6
OG0000804	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T5	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T3, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T6
OG0000804	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T3	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T6
OG0000804	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004329-T6
OG0000805	gzUmbVina1.cds-transcripts	n2	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T4	gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T2, gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T3, gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T1
OG0000805	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T2	gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T3, gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T1
OG0000805	gzUmbVina1.cds-transcripts	n4	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T3	gzUmbVina1_cds-transcripts_GZUMVI1EN_001684-T1
OG0000806	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T4, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T1, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T3
OG0000806	gzUmbIsab1.cds-transcripts	n3	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T4, gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T2
OG0000806	gzUmbIsab1.cds-transcripts	n4	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T4	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004399-T1
OG0000807	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004498-T2	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004498-T1
OG0000807	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_001631-T2	gzUmbVina1_cds-transcripts_GZUMVI1EN_001631-T1
OG0000807	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_006957-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_006957-T2
OG0000808	gzUmbIsab1.cds-transcripts	n2	1.0	Terminal	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004673-T1	gzUmbIsab1_cds-transcripts_GZUMIS1EN_004673-T2
OG0000808	gzUmbVina1.cds-transcripts	n3	1.0	Terminal	gzUmbVina1_cds-transcripts_GZUMVI1EN_002605-T1	gzUmbVina1_cds-transcripts_GZUMVI1EN_002605-T2
OG0000808	gzUmbRama1.cds-transcripts	n4	1.0	Terminal	gzUmbRama1_cds-transcripts_GZUMRA1EN_007146-T1	gzUmbRama1_cds-transcripts_GZUMRA1EN_007146-T2
